0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.24499801589102416,0.24648943702970813,0.16276371913583326,0.14376160756447245,0.15693558082086376,0.0854400888424322,0.1840987179559252,0.1111367780023652,0.10541164806156306,0.10210866171421687,0.093477276768153,0.05378239091095293,0.05258771431610908,0.024815380299607573,0.15633254236956648,1.3226270105187166,1.1479875220915112,0.8546527926906216,-0.034121682050281266,0.01814041976130465,-0.012197293849021157,0.08944652570955057,0.02480649419038189,0.13509503443971205,0.14001048525159418,0.16635106046976833,0.05384486872786454,0.28142495347681407,0.07368382483447154,0.14949967128264938,-0.004441951305503872,0.4629808702340068,1.1809645124080188,0.9197929717903288,1.099263028233842,0.3876103684520613,0.6855371786478999,0.7163298829982927,0.5461234108086318,0.5202537445752252,0.3619546050965518,0.2211443292803188,0.3558084431877478,0.25572458952336896,0.2985957265513105,0.3804322437042235,0.28031392236684244,0.2936670292358499
0.08284245584335476,0.09460421582506692,0.12473894749212407,0.11241385801980414,0.0943404365188673,0.07573657365530984,0.08818452240985857,0.10561450000485698,0.0758914573213145,0.09158857819976776,0.10756323036229831,0.09372820491481768,0.07378085763730896,0.09362323317307977,0.09249263929684615,0.11297370360608211,0.0813116334831074,0.08363751071834279,0.17218283726316197,0.29750973493055516,0.1626581756171938,0.17690335139258503,0.18407569976270025,0.17476502787797998,0.18878773761047773,0.15703541446099265,0.20805792571125628,0.21222556069518814,0.2025725673870586,0.16822839891613126,0.21988173651660048,0.1530619729783476,0.20479105659779442,0.21457925754652868,0.16807734728325885,0.19863108061482931,0.23132627760128618,0.220983377109035,0.17854931628831683,0.21412590298181072,0.17136698471284756,0.2118930513131766,0.27938613185589156,0.2581105012110121,0.30739576185629985,0.28784967105956133,0.3581454365435263,0.14671177650518222
0.20180623187576852,0.3096989382235882,0.27268916748906835,0.22376499902264924,0.21066841234838563,0.2404270461903236,0.24187501110560802,0.25335311314248454,0.5833025969916923,0.18117390996367788,0.15349458178486255,0.13839643262019374,0.1697198624595836,0.18350526351507543,0.18139531366056,0.19454070807926374,0.21897865153314172,0.21424261780409415,0.28786166940895597,0.28783552566083503,0.27826684432229126,0.16398146592878685,0.12797399178478253,0.1603453902324044,0.19023669607372723,0.1888202084330069,0.1355149625995145,0.16410779258441066,0.11780598960226642,0.12022022880410901,0.11197281161489496,0.11401535818974165,0.11819927463537715,0.18005900490483887,0.15072165710123175,0.11796114504507577,0.13444288352751121,0.10254718243043645,0.07792416284874643,0.02606950687491988,0.06811320053516687,0.016824542098769935,0.09648869682300346,0.051977536268037805,0.15021140035242697,0.16219231168614323,0.0914311504760854,0.09735473924428821
0.0877834842504796,0.04930234638559798,0.04959387725726032,0.07427536744686303,0.07486779534010052,0.053919829894130474,0.052210872366157464,0.05404647795228314,0.05963492981695298,0.07400503937894563,0.06908672067671398,0.04989528255300779,0.06323996836779966,0.04991076915127178,0.06310131415547288,0.06473335815648296,0.07202666010855564,0.07063160999496336,0.06040372650805681,0.10712542588005318,0.05849367436111905,0.06870825806274643,0.04352459539707429,0.04938657255563417,0.048427557341587185,0.06396104958785445,0.05296577940203115,0.08279772753827033,0.06022298119765321,0.06446187491965025,0.04609941936986253,0.07080412815051604,0.04546951435249791,0.0603031779997068,0.051002728305545475,0.04939848071045794,0.06559613326100822,0.08066522222708883,0.1069935144343021,0.08313884186910789,0.08185421458305572,0.044881041257601284,0.07324188334595541,0.12092130531179418,0.10757192017896668,0.07279946796895215,0.10212432391297059,0.10871098723485678
0.24364629199725912,0.19882056531043302,0.16978542962065402,0.125312044167286,0.11013165034341425,0.07915181239046362,0.0777571847985405,0.11238261184737211,0.05953595399047273,0.09479168972031157,0.09068583757285537,0.04510604479897744,0.055285233661778024,0.08825973457183887,0.08252166498164766,0.10984363351534102,0.07826452711036565,0.09778889713540913,0.3487558244951555,0.4945877468132154,0.77626655378615,0.40294969003340236,0.2667911012296954,0.16745360434852005,0.14967201796367305,0.090007003707454,0.10187073792388296,0.11381317407435632,0.042510211954829374,0.0975291860203618,0.06194077420885516,0.07217541039253608,0.2232268884652937,0.2709838719622758,0.4008740831490275,0.23478644326675183,0.2969845417036006,0.3752787191601064,0.46125619521125505,0.5785134907570801,0.3036391391158636,0.4180949296491757,0.40892389520306516,0.3781326234026,0.36411248626930065,0.3879344927212738,0.24518424217688042,0.19871179201837313
0.30770447265006795,0.20117850200899678,0.22517333146609236,0.20935366977063047,0.20805374818949768,0.220179241893934,0.23964841374187354,0.1834879496333997,0.1887763735577562,0.19162993151366003,0.21605174420437562,0.1894360790162844,0.19264505482969776,0.2295782835049411,0.14670002270234017,0.15390161591345206,0.10673237881463607,0.3000118311367095,0.16996557749357,0.13678543504690144,0.11347016680143142,0.14472399333086483,0.1622224877847683,0.07651660823724109,0.06270523477233728,0.17974897481785998,0.08810293618689333,0.044264959119258096,0.04080754917104257,0.13155460879272723,0.38518083761610356,0.659112571963588,0.7445101001771715,0.9012930247065489,0.28298863668570073,0.3923947648713514,0.2565144715069889,0.34788251302104894,0.3655194164516442,0.38144796031864137,0.3951164153445809,0.2762899133213449,0.3468718666589503,0.22657076919255725,0.28241205625463506,0.1673643734808244,0.16403302371881404,0.2255722482420849
0.15932636559422816,-0.006849859129492458,0.0017689204843512746,0.39114083254830456,0.19902558616432112,0.3426090469503602,0.1350212822853088,0.12124462919135316,0.32358131732074497,0.1511999133468809,0.1061851788475689,0.11014057269838644,0.12609343059036834,0.10976002646541966,0.20322077513983675,0.19600608539065173,0.3385015832457735,0.2883582381497085,0.3659207423162595,0.14372063924852715,0.29213677492051976,0.20116952187217843,0.12709648773911636,0.48304534142626876,0.5041567930425135,0.30079898402437544,0.24383548936688756,0.3202792614078363,0.16562881096569917,0.0954899948904441,0.046059535038445926,0.25549150703257456,0.1920232507250819,0.4132192015430494,0.2822919980710784,0.21202909184648214,0.1497521619322968,0.19535667244887267,0.1873628404824758,0.005987218488597845,0.1071016952542572,0.3618541717908321,0.3383664073913744,0.24918685438602983,0.1970554787581504,0.27245958938796044,0.21222027037386787,0.2270807286371766
0.0868822602662302,0.2643781027551543,0.28900022361204025,0.2698148082842363,0.24483403636116827,0.19246996531307287,0.25191917809710906,0.12195070408086721,0.27425270373262034,0.33276329606422905,0.34518079615083647,0.12915789104482425,0.12410921457419391,0.8061699695307974,0.47176691535319015,0.45237731995946595,0.5486496020921682,0.6238708943770181,1.552331276623466,1.8253567078677864,1.1023710325501297,0.9209785355930535,1.0752741750496835,1.0127932833458528,0.8305145969001999,0.8819739719588383,1.509639942154816,1.0225053510753577,1.3980034549960083,1.1600865408455665,0.8188373118210327,0.8867138796279821,0.8268299689894696,1.1149618471597482,0.9325617371369,1.0688242569705602,0.7148898769266081,0.4161613248287953,0.6168747953443887,0.7190390670039027,0.6527609250383124,1.3158080766590683,1.0300340393604477,0.7584472141769082,0.7577111205486998,0.23479222017742488,0.32925450461892114,0.30176116410878606
0.0786371398535197,0.031554088461636154,0.023109731798953745,0.026101015648082093,0.012777574284263682,0.03924171519473475,0.043860530671340235,0.04262977947074285,0.04268993985473073,0.05311511188456611,0.06533898750653139,0.039887650263875724,0.033805142653199546,0.06454890987498982,0.070844021319024,0.06090732103493132,0.09311105452755541,0.13330438867404407,0.09258060155279228,0.15910835489299363,0.19727284291886293,0.11937941403167192,0.12970569085627442,0.171825095035805,0.18391759157498155,0.12813056794190736,0.18457298504451014,0.1756882880197331,0.0885225929590257,0.11405633304539929,0.1557192666413763,0.046844189472002834,0.1494406514021128,0.22235418006199115,0.13606339191588526,0.0546960708351584,0.19029977643785695,0.45781358487245777,0.4871894932827937,0.34718942653637375,0.2387626876416848,0.27566984062658806,0.18115402158795135,0.0928083408304421,0.1471185228663995,0.21281000013597084,0.10061283760264035,0.13170289920480022
0.0460161361264273,0.027814081269811997,0.051401120787127566,0.05567610067475814,0.03521160204448401,0.038043151403997374,0.02801529419860374,0.03949029157071543,0.054172832076733415,0.04784484005676154,0.05469781964146985,0.033316322033644735,0.05358883717544401,0.05289797959358175,0.020971659541233978,-0.007288742198789111,0.013180177693097372,0.05878127864916241,0.045621355985023454,0.077586018782651,0.07916996742760264,0.07114755383105362,0.11164017962406272,0.0988417780034098,0.1078833058492446,0.06893224595984379,0.0906872934875492,0.10611786395850512,0.043213076658242255,0.13742712174384594,0.20896472215172188,0.16691158708725806,0.08437005156624051,0.050823565169701906,0.07035164429487098,0.12300509092524303,0.08047678313976475,0.3939553130175313,0.17410080050792892,0.10814182432772318,0.02390283767722315,0.03160958878241937,0.09525573139790786,0.07441860431723499,0.09931191250359447,0.14375724481711402,0.0950785498667569,0.09172896551178988
