0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.09889954805752997,-0.057530997541535456,0.017554289780679216,0.09470502969062769,0.0762922285687457,0.8742717911483097,0.08633954040038935,0.08944746515881796,0.06464090453884865,0.0982475870617007,1.1421219672988108,0.11993053416409157,0.12117263199604925,0.10720407996970698,0.4959977490175109,0.5279423325475886,0.10561851335059666,0.1174465127846406,0.3323382956424191,0.09562383318190465,0.012361135905191889,0.07969539202962747,0.28055643695555244,0.25914105823522837,0.2590161907346403,-0.004991865102023846,0.14750894544052356,0.14184606940104155,0.32121385008352693,0.5080910717652615,0.4785118681383739,0.2800005755474667,0.11931879540889831,0.20137415965600206,-0.016315118610726986,0.06220206697316294,0.14250866860614148,-0.012246536179225498,0.05475794906237269,0.16095701962549855,0.09813399371619796,0.06205926618434621,0.10968385997463878,0.2442238164763133,0.14727928440047766,0.06416759603348987,0.1779649149228128,0.11631182975427998
0.07149590991236704,0.12784995323633536,0.13812996840458108,0.10402515812484309,0.03536042380462673,0.08307933094260837,0.10284437494135347,0.6993868601924397,1.2259647079371778,1.77598923168677,1.0016752121460737,0.1003032497115596,0.09593994017679669,0.10752239939158348,0.05297715504248626,0.0954484468146981,-0.01016114048203004,0.0464453391329199,0.15666420115352256,0.06904136149598253,-0.007552909284248732,0.0001466915750767961,0.05038963003464339,0.15156421369352208,0.049321148270121073,0.06717851415412793,0.23047314301064772,0.1879542026279878,0.10153670416845981,0.0944888967192404,0.06434384082584452,0.15669900644205056,0.2928510272169874,0.03395759779516189,0.1782605439167902,0.18966640569053586,0.04907093829681619,0.1614055271639733,-0.05362408650799022,0.04610629165419866,0.0577887171735571,0.02589057251048721,0.02374145696563512,0.0964212380506021,-0.010464650375199336,0.023453189833132326,0.06964675897962566,0.0436533047900001
0.06798096539701656,0.09508845616070599,0.04563903516948857,0.061051783379692026,0.04955177663173137,0.034442936560443976,0.07671593990031991,0.05040914399264053,0.04895935173423545,0.06224666161815064,0.07519781243055192,0.257556970204808,0.1407073393085288,0.14388695379397098,0.25919024667146867,0.0752609005905989,-0.010940109138211251,0.02732226340738453,0.09941008062439688,0.08395330685626456,0.03759296365885956,0.0808743906724966,0.7124822378806446,0.4459813028423869,0.08139566154091285,0.10146955017925025,0.1303247543947187,0.05557742215418182,0.04150167739374658,0.08015246906006018,0.2336000237541641,0.6384530017619251,-0.048612367519342836,0.13990574099168013,0.13979908593618529,0.18852130900445113,0.3784535759902823,0.10013372117123509,0.02866548060118229,0.05781254013170051,0.16740743436922373,0.2322944754260653,0.07156062672889635,-0.019085567004805182,0.0677808440741236,0.02195520058058459,0.034841995081983324,0.08943258917074218
0.0084118924909945,0.233159384482911,0.11223698518640951,-0.03525180683839599,0.33047325620277535,0.04115002115216092,0.04102751515871712,0.0972427291456239,0.17032858523556732,0.22050651637409827,0.1673381007139918,0.2586081782383701,0.21249081748976525,0.7874047889522373,1.2057916847765424,0.9213803239067488,0.6811493056303004,0.9217865216897627,0.5206686237625014,0.22244282181475805,-0.11639944155048482,0.3351690163332858,0.3803028048400996,0.9304270780314297,0.7822014656685368,1.6400288362905693,1.6973414038661927,0.23853945473254487,0.6525696205649634,0.9579596415456797,0.10496861056922765,0.0010400428899798309,0.4164798650327185,0.0637865927163096,0.36390602158862745,-0.03975004404766047,0.28970255922206717,1.224197086806443,1.0432756840445498,0.1226861551730653,0.8393927512085773,0.33555284196017526,0.37961393121064735,0.3697027942813738,2.1923928300307747,0.187689135795281,0.303254089955046,0.17999868227577445
0.013914005654564576,0.07166201838009546,0.08204395495110703,0.10100036699903822,0.02780940272879008,0.11149813446734101,0.06022376257116992,0.21603361255271425,1.3696320469671868,0.07583604390164919,0.04280278676384801,0.013625857534624752,0.07557318962354902,0.0308637983340109,0.06383684146487795,0.19131150713052042,0.5040270014856952,0.06213413102232243,0.09247713537364108,0.031841285139922515,0.08480396958604336,0.1238974278726706,0.0718131028556438,0.029663383291137047,0.0950657336115642,0.06532772615766586,0.18290425994757245,0.06069530143111282,0.04733873088667531,-0.0454955433417146,0.1869014018255362,0.24106142364923583,0.0937054280872314,0.10971567693902526,-0.09662629659322841,0.16737781010956798,0.09966279791717153,0.024069347328662893,0.15722686700085498,0.17791188842193953,0.3000245182344497,0.23322934954317937,0.43873179513228827,0.4037310253403201,0.14949394613379627,0.14956717490705776,0.1205550253764649,0.1196636464653667
0.10520474834936132,0.11551871289837512,0.13611978798259214,0.13618222753876533,0.10858631199377859,0.11121700170060397,0.11748441860263813,0.32417214858437,0.7954530694607134,0.36841631179245077,0.21699170726342784,0.0883338016466047,0.17568115472665705,0.058745795140687146,0.09723861697998701,0.1412890170729821,0.564707605568108,0.19377737819555357,0.1686981530295022,0.07715398932795325,0.0987295691251556,0.08034692228110615,0.11341451679776751,0.09956350276878595,0.18057316536619467,0.03996842827748673,0.1210990031946143,-0.048306292228285336,0.09488990902772523,-0.03475419562184909,0.19640820402017276,0.30361403473094134,0.11221979287210884,0.1523727327252987,0.06944159024247401,0.152062906997099,0.08829917423777378,0.206062459238527,0.24649811706469268,0.2058225340499104,0.4146308435368825,0.4638706420641322,0.2281646236578418,0.24212356220270254,0.20431450435664783,0.1331884124378891,0.08926774876050564,0.15840931929909824
0.547414823829223,0.2956632179352789,0.2674298419058813,0.14767672353232628,0.13642240243372286,0.13163101408189462,0.12205951575503263,0.11889847427626243,0.16342602271859882,0.16333909652941886,0.4005464543293523,0.21044722713274805,0.10670987662606105,0.1857137739211861,0.13039365313394713,-0.03086094759967728,0.4012195030117103,0.32838455232185265,0.1619855781483408,0.18394862760789965,0.39747655038700913,1.2512415425978558,0.5830925810871894,0.8317227936238405,1.477116877513446,0.5862372567789048,0.3965065668964255,0.20523182273207155,0.2948141092945307,0.13578738039734106,0.5305296072302218,0.4584396184189202,0.40493578941882025,0.25339949627935765,0.5270797981044122,0.5182244546951457,0.6006057973264641,0.6305574363098022,0.8438497236277056,0.9743281315499738,0.3071625146326659,0.19944474978618684,0.35956990024223057,0.558090198001254,0.32095743731799803,1.0056196200805996,0.33590773085975384,0.22890684315362028
0.08936658710505525,0.3111489816236622,0.44258972262721985,0.07111197238861373,0.11672860416350377,0.005666724396113765,0.15227133016345978,0.3799198422309487,0.12543965938903395,0.06932771765871856,0.10263114938319796,0.02414934785037376,0.7013825981741412,2.02009325560851,0.5885361457397082,0.11095859698300359,1.04097165218385,0.4560302287679166,0.5895182948180778,0.19215389725056603,0.11952844090755418,0.1846307523742037,0.09093157351818712,0.1571079234146293,-0.11202972114211587,0.04769651365471392,0.16102265966575108,0.03088081019601638,-0.00493699572137829,0.1125873083345427,0.08649908763162764,0.21143946843894565,0.31139144300478616,0.2698894189725942,-0.05991168831263333,0.322281303427473,0.11291056323989232,0.23411525424660798,-0.09709236157616341,0.13679653244725776,0.16994128076913215,0.3253522590848613,-0.00731835760813393,0.17195612547882283,0.08018346480183161,0.09399475914560604,0.021553610370376147,0.12451079778475893
1.8880230925163106,1.35094704599158,1.105529142647223,1.710324053794007,1.9948103691897692,2.6762762726482063,2.460056584879391,2.1621055467185952,2.3937325007920762,1.886825590599271,0.30434448766556943,1.3693488219160517,0.8955142304844169,1.729512116538965,0.3242459420104548,0.5967406739933033,1.4069329276367912,0.765449288141504,0.7875599142672401,0.14330617992378508,2.4130433769777233,0.01709461549820579,2.202003549500848,0.38409302318042987,1.059654301856817,1.7706347294360232,1.4250170101646829,-0.3109694509634602,0.5556212305906474,0.5768637460507485,-0.9064302472065531,-0.19572008247760497,2.237849923577067,1.690898173910443,2.279789325002033,1.424854636819227,2.0617804061901177,2.2716156630751074,1.22653925304277,2.3886915736741354,0.8046490736899101,0.5717967951779102,1.6397873633412496,1.1534522243679182,0.963478026123687,1.6389430764278463,2.3170085884346694,0.752860635907903
0.12158082437940106,0.056235185939721016,0.13910847011247063,0.15637085961986041,0.17132574412254137,0.1919030753666674,0.09759428876885042,0.6120446154566676,1.1964613331889915,0.10772635537541318,0.08545462331319356,0.06612536292827825,0.09124000327738593,0.0731096139445605,0.05239130199977243,0.15570809911696615,0.11268219511465671,0.0386057320636744,0.1911511169463131,0.07414450034183714,0.079306043697418,0.03477759367349187,0.08209614232355725,0.0686184779547915,0.11967949155742513,0.05300515728259425,0.1300927237621372,0.08573639327231256,0.18401691576986406,0.20959561193375786,0.11205919434289219,0.23324482949481853,0.1788600297559079,0.10706604037061015,0.0907779796950981,0.42334153900729526,0.12007831089145918,0.11580054214085128,0.17362754367682534,0.17005040745687952,0.3235596387874066,0.11799106277744331,0.06341774648450582,0.12948234738164965,0.2193510553521521,0.15483883101759427,0.2430293354720851,0.23407365550995554
