0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.025415682952869195,0.00826061337498727,-0.0006264855758940924,0.006560895833036137,-0.006676913380928212,0.009448582694584887,0.028226319948876102,-0.0024818233462972072,1.4222221441331935,0.41426384487597095,0.2700856348399286,0.10275947090958475,0.011381539464803359,1.0909664694110428,0.25189510763825573,0.014621318110221132,0.258531983737447,0.11958689573337994,0.3865971597043918,0.34727238548529876,0.2166761032042952,0.05502612959433792,0.1422693510276393,0.08159601942533617
0.04309101567929246,0.02314904269027078,0.03540438519520411,0.016101913348777544,0.05025295388393283,0.030387163839769617,0.042413036265121495,0.07295158820940481,0.4298308631083554,0.44640698698819203,0.3713043040142653,0.3980956715075525,0.4092415563561864,0.3779666683820895,0.2503212199505115,0.3420811466095125,0.5523944584057021,0.5294343855752283,0.450345377003989,0.32244445448136316,0.3136983004971468,0.28959204388434723,0.1895974453582252,0.32616877825805435
0.0015564472971988375,-0.0011554879953149244,0.00014001600408254655,0.008149294649019229,-0.00012493104989082238,0.002346658493035128,-0.0069252837543205825,0.002169392495473682,0.01812671860809456,0.009083124698105072,0.016605532922535887,-1.403985674747199e-06,0.010316688056292767,-0.014280566311632603,0.0024691366071080134,0.007227170720661952,-0.0030096074891139135,-0.005355249912400301,0.008994426614931217,-0.0015370065835340063,0.006403600934031972,0.003101786400340756,0.007089708539334716,0.0018868563947480599
0.005900287146822475,-0.00044359084082355726,-0.0006057127076823376,-0.003773817481599509,0.012911559241575318,-0.0013044877511173142,0.024889118684844738,0.22397649950884876,0.03049215368486813,0.38157417982056674,0.028725882347612225,-0.0012490333024735567,0.027305897771252058,0.02763160132034581,0.024995265777097597,0.027129960644521556,0.0016696261722383976,0.03948590370603866,0.048950532578492606,0.020843528611307588,0.009473923615723356,0.008052923652016264,0.3213263743843815,0.04927483854860312
0.003526254593107278,-0.005091694828324944,0.0016014566139998243,-0.001018741840940765,0.00582756486837871,0.008084392236513638,-0.0004345677062086717,0.006656090775304158,0.02423631324076031,0.03932970360535831,0.00903704354197557,-0.00911886803962611,0.0003024174565382509,-0.0065635356274966195,0.006162754570360612,0.005428308918700359,0.0008654597009871423,0.01810999901632185,0.006195343907044293,-0.003748239853530233,0.02619250528100725,0.0022307222792024295,0.18524769983391381,-0.00033283870785308367
0.17767202421218367,0.00506529647418115,-0.025552827688805763,0.06376903631282685,1.1112481972316117,0.03936260731914841,0.8427063981490682,0.35096835234972623,1.3713674367272892,0.41512639217548186,0.13876159226350082,0.16204308522123967,0.6493367742530148,0.6954265382257319,0.010398125575091788,0.7141330958047357,2.505512943186739,0.18716215622751098,1.0670170987752772,0.19602680655567106,-0.000874368748295079,0.038092333221638186,0.4402618813022092,-0.006565523453977207
1.2561550944460522,1.4804584949737618,1.20806510523556,1.3004259284688424,1.15369728778239,1.0062261139294055,1.1806185006239422,1.3049529331231926,1.075786732833684,2.372673984339768,1.5078588498236312,0.8819991232740598,0.7351862139804163,0.7998373875971799,1.2000755875313878,0.23866311286281405,0.4861549432221186,0.663343201567848,0.7642697307846158,0.8368924715918273,0.7973908886099509,0.8898743378889875,0.996742683959399,0.6848672314858874
0.009296081582573293,0.0031784069225263695,0.021713556718147176,0.020071225825425074,0.0077685801202313914,0.008129391103763497,0.010745904625114447,-0.0169774727992002,-0.02233663207003589,-0.014106257060183869,-0.00953603750150564,0.0010121408317348979,-0.018141804408444956,-0.004547377663336155,-0.012459620361475549,-0.009011342594823252,-0.0172457856980269,-0.030019932712060854,-0.032685328047206585,-0.029834617660496943,-0.008739620738576925,0.00046501109463831236,0.012450750223996193,0.005144834840835805
0.013457806963877425,0.0003868824223444006,0.0016252696763013746,0.007341279074102286,0.003793320891785787,0.0077702018641561815,-0.0009740463515188758,0.03364526802686388,0.07988141208082125,0.11624117705460948,0.3878827155157815,0.06652698181491845,0.03666309780357199,0.04778397866205408,0.014208006203498602,0.015798615934883797,0.03884759396283896,0.04483960119213379,0.06287435589590223,0.06034790093630302,0.049669391379754096,0.0380982901660383,0.03495293140630987,0.018232594981917927
0.03756583426156934,0.030561096591314944,0.016012685509715255,0.02494667828409608,0.019673827332710864,-0.003335916169128317,0.013219719965183993,-0.0004001990128058297,1.0912828891762896,1.1711254010734402,0.38277578158940045,0.5358549445713303,0.43770349393515057,0.36859430147247285,0.39234242278686926,0.16276899409295148,0.5507620256670849,0.5027724452697838,0.4920065308379086,0.848743353050389,0.10724268992149841,0.0014365646548173128,0.03756659264605111,0.029730466822564944
